Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP
2000-01-24,27.82439613342285,5.666765213012695,,31.375,,1.120201826095581,15.033514022827148,17.25,,31.2211856842041,4.645240783691406,42.511661529541016,16.562191009521484,262.0625,6.638719081878662,5.499306678771973,14.482990264892578,11.765625,,,6.891157627105713,13.907602310180664,,,1.671580791473389,70.125,,12.278165817260742,,13.44033145904541
2000-01-25,27.411903381347656,5.595930576324463,,28.75,,1.0828617811203003,15.638579368591307,20.0,,29.66012191772461,4.842267990112305,42.00743103027344,17.042259216308597,279.3125,6.721358299255371,5.268567562103272,14.452824592590332,11.90625,,,6.219456195831299,13.945707321166992,,,1.6668323278427124,69.25,,11.979815483093262,,13.043569564819336
2000-01-26,28.893125534057614,5.607736587524414,,28.875,,1.185546875,15.18865966796875,18.5,,28.269817352294922,5.084760665893555,42.395301818847656,17.282291412353516,277.5,7.1070098876953125,5.46085262298584,14.332124710083008,12.15625,,,6.082625389099121,14.136225700378418,,,1.6003490686416626,64.8125,,12.117520332336426,,13.36594295501709
2000-01-27,28.87437629699707,5.820241928100586,,29.0,,1.2835646867752075,15.561006546020508,18.46875,,29.61134529113769,4.993824005126953,42.47288131713867,16.939382553100586,281.125,7.024370670318604,5.556994438171387,14.513171195983887,11.890625,,,6.044691562652588,14.136225700378418,,,1.5955997705459597,66.9375,,12.094565391540527,,13.316347122192385
2000-01-28,27.67439270019531,6.020939826965332,,29.4375,,1.2228869199752808,14.288822174072266,17.625,,29.80648231506348,5.092336654663086,42.24015426635742,16.356447219848633,270.0625,7.189650058746338,5.422393798828125,14.271783828735352,11.8125,,,6.006752967834473,13.907602310180664,,,1.5766052007675169,61.6875,,11.865067481994627,,13.093165397644045
2000-01-31,28.08688163757324,6.150802135467528,,29.25,,1.1668769121170044,13.668240547180176,18.0,,31.26996421813965,5.266627788543701,41.07649993896485,16.25357437133789,249.125,7.024370670318604,5.556994438171387,14.241616249084473,10.9375,,,6.032044410705566,14.136225700378418,,,1.5861022472381592,64.5625,,11.956868171691895,,13.291548728942873
2000-02-01,28.236879348754886,6.209830284118652,,28.75,,1.260226845741272,13.8699312210083,18.28125,,31.51388931274414,5.372720241546631,44.06318283081055,16.802221298217773,239.0625,6.996824264526367,5.403167247772217,14.362298011779785,11.09375,,,6.032044410705566,14.06001091003418,,,1.5955997705459597,67.4375,,11.956868171691895,,13.36594295501709
2000-02-02,27.7493896484375,6.245245933532715,,28.125,,1.2975671291351318,15.21968936920166,18.03125,,30.952869415283203,5.380300045013428,47.47652816772461,16.66506004333496,233.625,7.0105977058410645,5.422393798828125,14.392478942871096,12.625,,,5.842356204986572,14.21242904663086,,,1.5671075582504272,69.4375,,11.956868171691895,,13.341141700744627
2000-02-03,27.505645751953125,6.2806644439697275,,26.75,,1.3115695714950562,17.14348030090332,19.5,,31.36753845214844,5.448501110076903,48.25228500366211,16.870803833007812,245.375,6.859090805053711,5.422393798828125,14.241616249084473,14.0,,,5.9688167572021475,14.06001091003418,,,1.5955997705459597,84.1875,,12.094565391540527,,13.787497520446776
2000-02-04,26.71816062927246,6.504976272583008,,27.5625,,1.1762120723724363,18.36912727355957,19.28125,,29.36742782592773,5.327253341674805,47.32138442993164,16.939382553100586,235.0,6.7626776695251465,5.345481395721436,14.271783828735352,13.65625,,,5.880293846130371,14.174324035644533,,,1.5671075582504272,78.5625,,11.72736930847168,,13.514723777770994
2000-02-07,26.286922454833984,6.386918544769287,,29.5625,,1.120201826095581,19.12933349609375,20.65625,,31.2211856842041,5.183271408081055,49.33835220336914,16.905096054077152,228.625,6.6938114166259775,5.345481395721436,14.211438179016113,13.421875,,,5.880293846130371,14.326738357543945,,,1.5623586177825928,75.0,,11.65851879119873,,13.36594295501709
2000-02-08,26.305673599243164,6.445944786071777,,28.375,,1.101531744003296,20.789382934570312,20.6875,,32.9530029296875,5.084760665893555,49.02805709838867,16.562191009521484,240.9375,6.624946594238281,5.268567562103272,14.090743064880373,12.859375,,,5.892941951751709,13.412261009216307,,,1.481628656387329,83.125,,11.704419136047365,,13.456836700439453
2000-02-09,26.286922454833984,6.811924934387207,,27.375,,1.085195541381836,21.735763549804688,21.03125,,33.51398086547852,5.008982181549072,47.011085510253906,15.704927444458008,234.875,6.514758586883545,5.19165563583374,14.060574531555176,12.96875,,,5.930878162384032,12.154867172241213,,,1.4911261796951294,80.25,,11.589670181274414,,13.15386199951172
2000-02-10,25.799434661865234,6.634840488433838,,29.4375,,1.0781943798065186,22.65111541748047,21.25,,32.343212127685554,5.001402378082275,47.5928955078125,15.396319389343262,229.0,6.56985330581665,5.19165563583374,14.120923042297365,13.90625,,,6.0193963050842285,12.497791290283205,,,1.5101221799850464,76.1875,,11.429020881652832,,12.775153160095215
2000-02-11,24.88070297241211,6.42233419418335,,29.5,,1.110866904258728,22.44942855834961,22.75,,32.001712799072266,4.834689140319824,46.77835083007813,14.779098510742188,233.0625,6.432121753692628,4.9224581718444815,14.060574531555176,15.6875,,,6.107919216156006,13.221747398376465,,,1.4483870267868042,76.1875,,11.3831205368042,,12.8508939743042
2000-02-14,24.86195373535156,6.623032569885254,,29.25,,1.0735265016555786,22.247737884521484,21.625,,33.36765289306641,4.736177444458008,47.43774032592773,15.73922348022461,230.375,6.018922328948975,5.057056903839111,14.301963806152346,15.625,,,6.1585001945495605,12.955032348632812,,,1.4388887882232666,74.4375,,11.47492504119873,,12.82564640045166
2000-02-15,26.73691749572754,6.634840488433838,,32.5,,1.0455217361450195,22.061565399169922,21.75,,33.709121704101555,4.772833347320557,50.81231689453125,15.910669326782227,222.5,6.101561069488525,5.19165563583374,14.332124710083008,18.75,,,6.348187446594237,13.25985050201416,,,1.4531358480453491,73.8125,,11.429020881652832,,12.64891529083252
2000-02-16,26.4931697845459,6.552196502685548,,35.375,,1.0466885566711426,24.373220443725586,21.875,,34.416473388671875,4.734652042388916,50.26927185058594,15.362030982971193,246.125,6.129108428955077,4.99937105178833,14.090743064880373,22.0625,,,6.297605991363525,13.107447624206545,,,1.4436382055282593,70.6875,,11.36017608642578,,12.396448135375975
2000-02-17,26.886905670166016,6.469557762145996,,41.3125,,1.0478556156158447,25.211000442504886,21.5,,34.31891632080078,4.62010383605957,60.19902038574219,15.636353492736815,252.0,6.253067493438722,5.076282978057861,14.151098251342773,21.03125,,,6.259669303894043,12.955032348632812,,,1.481628656387329,69.0,,11.19952392578125,,12.295454025268555
2000-02-18,26.26816749572754,6.162609100341798,,40.75,,1.0081816911697388,24.38873672485352,21.5,,34.34330368041992,4.604827404022217,58.18203353881836,14.847681999206545,241.6875,6.1979737281799325,4.903229236602783,14.392478942871096,19.0,,,6.120563507080077,12.802617073059082,,,1.4911261796951294,64.75,,11.107722282409668,,12.09347152709961
2000-02-22,27.036903381347656,6.304277420043945,,36.9375,,0.9988466501235962,24.396486282348636,20.90625,,33.53839492797852,4.551373481750488,56.7856559753418,15.259161949157715,242.125,6.046467304229736,4.903229236602783,14.362298011779785,18.78125,,,6.069979667663574,13.031234741210938,,,1.5861022472381592,63.5625,,11.1765718460083,,12.295454025268555
2000-02-23,27.87251091003418,6.068161964416504,,35.5546875,,0.9755091667175292,24.73004913330078,20.53125,,32.85541534423828,4.4750094413757315,61.44021224975586,14.916254043579102,252.0625,5.977602481842041,4.845542907714844,14.422653198242188,19.0,,,5.9688167572021475,12.726410865783693,,,1.5433632135391235,70.4375,,11.107722282409668,,12.118729591369627
2000-02-24,27.47623062133789,5.997326850891112,,35.625,,0.9801765084266664,26.405616760253906,21.28125,,33.12373733520508,4.3528223037719735,66.24993896484375,14.470481872558596,274.8125,6.0051469802856445,4.730174064636231,14.241616249084473,19.8125,,,5.880293846130371,12.764509201049805,,,1.5243676900863647,68.4375,,10.602826118469238,,11.689519882202148
2000-02-25,25.891061782836914,6.0563597679138175,,37.625,,0.952171504497528,24.450796127319336,20.25,,32.97738265991211,4.284094333648682,67.10324859619139,14.33332061767578,267.0625,5.867415428161621,4.7109456062316895,14.181262969970705,20.21875,,,5.753836631774902,12.523268699645994,,,1.4911261796951294,69.125,,10.602826118469238,,11.38654613494873
